file,line,token,scope,context
paper/model_rebuild/revision_20260907/08_comparative_statics.tex,122,p_m,baseline or explicit boundary prose,"Let \(W_i^0=\max\{W_i^I,W^T,0\}\). At any fixed finite \(p_m\),"
paper/model_rebuild/revision_20260907/08_comparative_statics.tex,124,q,baseline or explicit boundary prose,"W_i(q,m;1,p_m)-W_i(q,m;0,p_m)"
paper/model_rebuild/revision_20260907/08_comparative_statics.tex,124,m,baseline or explicit boundary prose,"W_i(q,m;1,p_m)-W_i(q,m;0,p_m)"
paper/model_rebuild/revision_20260907/08_comparative_statics.tex,124,p_m,baseline or explicit boundary prose,"W_i(q,m;1,p_m)-W_i(q,m;0,p_m)"
paper/model_rebuild/revision_20260907/08_comparative_statics.tex,124,q,baseline or explicit boundary prose,"W_i(q,m;1,p_m)-W_i(q,m;0,p_m)"
paper/model_rebuild/revision_20260907/08_comparative_statics.tex,124,m,baseline or explicit boundary prose,"W_i(q,m;1,p_m)-W_i(q,m;0,p_m)"
paper/model_rebuild/revision_20260907/08_comparative_statics.tex,124,p_m,baseline or explicit boundary prose,"W_i(q,m;1,p_m)-W_i(q,m;0,p_m)"
paper/model_rebuild/revision_20260907/08_comparative_statics.tex,126,W_i^,baseline or explicit boundary prose,"[W_i^E(q,m;1,p_m)-W_i^0(q,m)]_+\geq0."
paper/model_rebuild/revision_20260907/08_comparative_statics.tex,126,q,baseline or explicit boundary prose,"[W_i^E(q,m;1,p_m)-W_i^0(q,m)]_+\geq0."
paper/model_rebuild/revision_20260907/08_comparative_statics.tex,126,m,baseline or explicit boundary prose,"[W_i^E(q,m;1,p_m)-W_i^0(q,m)]_+\geq0."
paper/model_rebuild/revision_20260907/08_comparative_statics.tex,126,p_m,baseline or explicit boundary prose,"[W_i^E(q,m;1,p_m)-W_i^0(q,m)]_+\geq0."
paper/model_rebuild/revision_20260907/08_comparative_statics.tex,126,W_i^,baseline or explicit boundary prose,"[W_i^E(q,m;1,p_m)-W_i^0(q,m)]_+\geq0."
paper/model_rebuild/revision_20260907/08_comparative_statics.tex,126,q,baseline or explicit boundary prose,"[W_i^E(q,m;1,p_m)-W_i^0(q,m)]_+\geq0."
paper/model_rebuild/revision_20260907/08_comparative_statics.tex,126,m,baseline or explicit boundary prose,"[W_i^E(q,m;1,p_m)-W_i^0(q,m)]_+\geq0."
paper/model_rebuild/revision_20260907/08_comparative_statics.tex,130,p_m,baseline or explicit boundary prose,It is strict only on \(\mathcal C_i(p_m)\).
paper/model_rebuild/revision_20260907/08_comparative_statics.tex,134,\tau_E,baseline or explicit boundary prose,"finite \((\tau_E,p_m)\), strict \(\Delta_{IE,k}>0\), and endpoint crossing."
paper/model_rebuild/revision_20260907/08_comparative_statics.tex,134,p_m,baseline or explicit boundary prose,"finite \((\tau_E,p_m)\), strict \(\Delta_{IE,k}>0\), and endpoint crossing."
paper/model_rebuild/revision_20260907/08_comparative_statics.tex,137,W_i^,baseline or explicit boundary prose,"\(W_i^E\leq W_i^0\), the finite policy gain is zero."
paper/model_rebuild/revision_20260907/08_comparative_statics.tex,137,W_i^,baseline or explicit boundary prose,"\(W_i^E\leq W_i^0\), the finite policy gain is zero."
paper/model_rebuild/revision_20260907/08_comparative_statics.tex,153,x_i,baseline or explicit boundary prose,"x_i^*(M,p_m)"
paper/model_rebuild/revision_20260907/08_comparative_statics.tex,153,M,baseline or explicit boundary prose,"x_i^*(M,p_m)"
paper/model_rebuild/revision_20260907/08_comparative_statics.tex,153,p_m,baseline or explicit boundary prose,"x_i^*(M,p_m)"
paper/model_rebuild/revision_20260907/08_comparative_statics.tex,155,a_i,baseline or explicit boundary prose,"\left[\frac{\beta a_i\Omega_i(M,p_m)}{\kappa}\right]^{1/\nu}."
paper/model_rebuild/revision_20260907/08_comparative_statics.tex,155,\Omega_i,baseline or explicit boundary prose,"\left[\frac{\beta a_i\Omega_i(M,p_m)}{\kappa}\right]^{1/\nu}."
paper/model_rebuild/revision_20260907/08_comparative_statics.tex,155,M,baseline or explicit boundary prose,"\left[\frac{\beta a_i\Omega_i(M,p_m)}{\kappa}\right]^{1/\nu}."
paper/model_rebuild/revision_20260907/08_comparative_statics.tex,155,p_m,baseline or explicit boundary prose,"\left[\frac{\beta a_i\Omega_i(M,p_m)}{\kappa}\right]^{1/\nu}."
paper/model_rebuild/revision_20260907/08_comparative_statics.tex,157,M,baseline or explicit boundary prose,"Each partial derivative below holds \(M,p_m,\nu\) and all unlisted primitives"
paper/model_rebuild/revision_20260907/08_comparative_statics.tex,157,p_m,baseline or explicit boundary prose,"Each partial derivative below holds \(M,p_m,\nu\) and all unlisted primitives"
paper/model_rebuild/revision_20260907/08_comparative_statics.tex,158,a_i,baseline or explicit boundary prose,"fixed. In particular, route-value objects are held fixed when \(a_i\) or"
paper/model_rebuild/revision_20260907/08_comparative_statics.tex,159,\Omega_i,baseline or explicit boundary prose,\(\kappa\) is varied. The formulas apply at \(\Omega_i>0\); the
paper/model_rebuild/revision_20260907/08_comparative_statics.tex,160,\Omega_i,baseline or explicit boundary prose,\(\Omega_i=0\) corner is handled separately.
paper/model_rebuild/revision_20260907/08_comparative_statics.tex,164,x_i,baseline or explicit boundary prose,\frac{\partial x_i^*}{\partial\Omega_i}
paper/model_rebuild/revision_20260907/08_comparative_statics.tex,164,\Omega_i,baseline or explicit boundary prose,\frac{\partial x_i^*}{\partial\Omega_i}
paper/model_rebuild/revision_20260907/08_comparative_statics.tex,166,x_i,baseline or explicit boundary prose,"\frac{x_i^*}{\nu\Omega_i}>0,"
paper/model_rebuild/revision_20260907/08_comparative_statics.tex,166,\Omega_i,baseline or explicit boundary prose,"\frac{x_i^*}{\nu\Omega_i}>0,"
paper/model_rebuild/revision_20260907/08_comparative_statics.tex,168,x_i,baseline or explicit boundary prose,\frac{\partial x_i^*}{\partial a_i}
paper/model_rebuild/revision_20260907/08_comparative_statics.tex,168,a_i,baseline or explicit boundary prose,\frac{\partial x_i^*}{\partial a_i}
paper/model_rebuild/revision_20260907/08_comparative_statics.tex,170,x_i,baseline or explicit boundary prose,"\frac{x_i^*}{\nu a_i}>0,"
paper/model_rebuild/revision_20260907/08_comparative_statics.tex,170,a_i,baseline or explicit boundary prose,"\frac{x_i^*}{\nu a_i}>0,"
paper/model_rebuild/revision_20260907/08_comparative_statics.tex,172,x_i,baseline or explicit boundary prose,\frac{\partial x_i^*}{\partial\kappa}
paper/model_rebuild/revision_20260907/08_comparative_statics.tex,174,x_i,baseline or explicit boundary prose,-\frac{x_i^*}{\nu\kappa}<0.
paper/model_rebuild/revision_20260907/08_comparative_statics.tex,179,p_m,baseline or explicit boundary prose,"\(\Omega_{i,p_m}=-\chi_i^E\) almost everywhere, so"
paper/model_rebuild/revision_20260907/08_comparative_statics.tex,181,x_i,baseline or explicit boundary prose,\left.\frac{\partial x_i^*}{\partial p_m}\right|_M
paper/model_rebuild/revision_20260907/08_comparative_statics.tex,181,p_m,baseline or explicit boundary prose,\left.\frac{\partial x_i^*}{\partial p_m}\right|_M
paper/model_rebuild/revision_20260907/08_comparative_statics.tex,181,M,baseline or explicit boundary prose,\left.\frac{\partial x_i^*}{\partial p_m}\right|_M
paper/model_rebuild/revision_20260907/08_comparative_statics.tex,183,x_i,baseline or explicit boundary prose,-\frac{x_i^*}{\nu\Omega_i}\chi_i^E
paper/model_rebuild/revision_20260907/08_comparative_statics.tex,183,\Omega_i,baseline or explicit boundary prose,-\frac{x_i^*}{\nu\Omega_i}\chi_i^E
paper/model_rebuild/revision_20260907/08_comparative_statics.tex,189,\Omega_i,baseline or explicit boundary prose,\(\Omega_i\).
paper/model_rebuild/revision_20260907/08_comparative_statics.tex,191,M,baseline or explicit boundary prose,"For binary \(M\), define at a common support price"
paper/model_rebuild/revision_20260907/08_comparative_statics.tex,193,\Omega_i,baseline or explicit boundary prose,\Delta\Omega_i(p_m)
paper/model_rebuild/revision_20260907/08_comparative_statics.tex,193,p_m,baseline or explicit boundary prose,\Delta\Omega_i(p_m)
paper/model_rebuild/revision_20260907/08_comparative_statics.tex,195,W_i^,baseline or explicit boundary prose,"\int[W_i^E(q,m;1,p_m)-W_i^0(q,m)]_+\,dF."
paper/model_rebuild/revision_20260907/08_comparative_statics.tex,195,q,baseline or explicit boundary prose,"\int[W_i^E(q,m;1,p_m)-W_i^0(q,m)]_+\,dF."
paper/model_rebuild/revision_20260907/08_comparative_statics.tex,195,m,baseline or explicit boundary prose,"\int[W_i^E(q,m;1,p_m)-W_i^0(q,m)]_+\,dF."
paper/model_rebuild/revision_20260907/08_comparative_statics.tex,195,p_m,baseline or explicit boundary prose,"\int[W_i^E(q,m;1,p_m)-W_i^0(q,m)]_+\,dF."
paper/model_rebuild/revision_20260907/08_comparative_statics.tex,195,W_i^,baseline or explicit boundary prose,"\int[W_i^E(q,m;1,p_m)-W_i^0(q,m)]_+\,dF."
paper/model_rebuild/revision_20260907/08_comparative_statics.tex,195,q,baseline or explicit boundary prose,"\int[W_i^E(q,m;1,p_m)-W_i^0(q,m)]_+\,dF."
paper/model_rebuild/revision_20260907/08_comparative_statics.tex,195,m,baseline or explicit boundary prose,"\int[W_i^E(q,m;1,p_m)-W_i^0(q,m)]_+\,dF."
paper/model_rebuild/revision_20260907/08_comparative_statics.tex,199,x_i,baseline or explicit boundary prose,\Delta x_i(p_m)
paper/model_rebuild/revision_20260907/08_comparative_statics.tex,199,p_m,baseline or explicit boundary prose,\Delta x_i(p_m)
paper/model_rebuild/revision_20260907/08_comparative_statics.tex,201,a_i,baseline or explicit boundary prose,\left(\frac{\beta a_i}{\kappa}\right)^{1/\nu}
paper/model_rebuild/revision_20260907/08_comparative_statics.tex,203,\Omega_i,baseline or explicit boundary prose,(\Omega_i^0+\Delta\Omega_i(p_m))^{1/\nu}
paper/model_rebuild/revision_20260907/08_comparative_statics.tex,203,\Omega_i,baseline or explicit boundary prose,(\Omega_i^0+\Delta\Omega_i(p_m))^{1/\nu}
paper/model_rebuild/revision_20260907/08_comparative_statics.tex,203,p_m,baseline or explicit boundary prose,(\Omega_i^0+\Delta\Omega_i(p_m))^{1/\nu}
paper/model_rebuild/revision_20260907/08_comparative_statics.tex,204,\Omega_i,baseline or explicit boundary prose,-(\Omega_i^0)^{1/\nu}
paper/model_rebuild/revision_20260907/08_comparative_statics.tex,209,\Omega_i,baseline or explicit boundary prose,It is strict if and only if \(\Delta\Omega_i(p_m)>0\).
paper/model_rebuild/revision_20260907/08_comparative_statics.tex,209,p_m,baseline or explicit boundary prose,It is strict if and only if \(\Delta\Omega_i(p_m)>0\).
paper/model_rebuild/revision_20260907/08_comparative_statics.tex,212,\Omega_i,baseline or explicit boundary prose,"The partials require \(\Omega_i>0\). At the zero-value corner, \(x_i^*=0\);"
paper/model_rebuild/revision_20260907/08_comparative_statics.tex,212,x_i,baseline or explicit boundary prose,"The partials require \(\Omega_i>0\). At the zero-value corner, \(x_i^*=0\);"
paper/model_rebuild/revision_20260907/08_comparative_statics.tex,213,a_i,baseline or explicit boundary prose,global monotonicity follows directly from the closed form. Higher \(a_i\)
paper/model_rebuild/revision_20260907/08_comparative_statics.tex,225,a_i,baseline or explicit boundary prose,a larger project-advancement response among high-\(a_i\) developers for which
paper/model_rebuild/revision_20260907/08_comparative_statics.tex,234,p_m,baseline or explicit boundary prose,"For a supplier with \(p_m>0\), vary only candidate price or efficiency while"
paper/model_rebuild/revision_20260907/08_comparative_statics.tex,236,p_m,baseline or explicit boundary prose,differentiation of \(p_m=\Psi_s(s_j^*;z_j)\) gives
paper/model_rebuild/revision_20260907/08_comparative_statics.tex,238,p_m,baseline or explicit boundary prose,\frac{\partial s_j^*}{\partial p_m}
paper/model_rebuild/revision_20260907/08_comparative_statics.tex,255,m,baseline or explicit boundary prose,\frac{\partial D_m^{\mathrm{MAH}}}{\partial p_m}
paper/model_rebuild/revision_20260907/08_comparative_statics.tex,255,p_m,baseline or explicit boundary prose,\frac{\partial D_m^{\mathrm{MAH}}}{\partial p_m}
paper/model_rebuild/revision_20260907/08_comparative_statics.tex,257,a_i,baseline or explicit boundary prose,\int a_i
paper/model_rebuild/revision_20260907/08_comparative_statics.tex,259,x_i,baseline or explicit boundary prose,\frac{\partial x_i^*}{\partial p_m}\chi_i^E
paper/model_rebuild/revision_20260907/08_comparative_statics.tex,259,p_m,baseline or explicit boundary prose,\frac{\partial x_i^*}{\partial p_m}\chi_i^E
paper/model_rebuild/revision_20260907/08_comparative_statics.tex,261,x_i,baseline or explicit boundary prose,x_i^*\frac{\partial\chi_i^E}{\partial p_m}
paper/model_rebuild/revision_20260907/08_comparative_statics.tex,261,p_m,baseline or explicit boundary prose,x_i^*\frac{\partial\chi_i^E}{\partial p_m}
paper/model_rebuild/revision_20260907/08_comparative_statics.tex,274,m,baseline or explicit boundary prose,\(dD_m\) and \(dS_m\) denote its direct demand and supply shifts at a fixed
paper/model_rebuild/revision_20260907/08_comparative_statics.tex,274,m,baseline or explicit boundary prose,\(dD_m\) and \(dS_m\) denote its direct demand and supply shifts at a fixed
paper/model_rebuild/revision_20260907/08_comparative_statics.tex,277,m,baseline or explicit boundary prose,"stated. Supplier integration gives \(S_{m,p}=\int 1/\Psi_{ss}\,dH_C>0\),"
paper/model_rebuild/revision_20260907/08_comparative_statics.tex,278,m,baseline or explicit boundary prose,"while demand monotonicity gives \(D_{m,p}\leq0\). Differentiating"
paper/model_rebuild/revision_20260907/08_comparative_statics.tex,279,p_m,baseline or explicit boundary prose,\(Z(p_m)=D_m(p_m)-S_m(p_m)=0\) at the unique equilibrium gives
paper/model_rebuild/revision_20260907/08_comparative_statics.tex,279,m,baseline or explicit boundary prose,\(Z(p_m)=D_m(p_m)-S_m(p_m)=0\) at the unique equilibrium gives
paper/model_rebuild/revision_20260907/08_comparative_statics.tex,279,p_m,baseline or explicit boundary prose,\(Z(p_m)=D_m(p_m)-S_m(p_m)=0\) at the unique equilibrium gives
paper/model_rebuild/revision_20260907/08_comparative_statics.tex,279,m,baseline or explicit boundary prose,\(Z(p_m)=D_m(p_m)-S_m(p_m)=0\) at the unique equilibrium gives
paper/model_rebuild/revision_20260907/08_comparative_statics.tex,279,p_m,baseline or explicit boundary prose,\(Z(p_m)=D_m(p_m)-S_m(p_m)=0\) at the unique equilibrium gives
paper/model_rebuild/revision_20260907/08_comparative_statics.tex,280,m,baseline or explicit boundary prose,"\(S_{m,p}-D_{m,p}>0\) and"
paper/model_rebuild/revision_20260907/08_comparative_statics.tex,280,m,baseline or explicit boundary prose,"\(S_{m,p}-D_{m,p}>0\) and"
paper/model_rebuild/revision_20260907/08_comparative_statics.tex,282,p_m,baseline or explicit boundary prose,dp_m^*
paper/model_rebuild/revision_20260907/08_comparative_statics.tex,284,m,baseline or explicit boundary prose,\frac{dD_m-dS_m}
paper/model_rebuild/revision_20260907/08_comparative_statics.tex,284,m,baseline or explicit boundary prose,\frac{dD_m-dS_m}
paper/model_rebuild/revision_20260907/08_comparative_statics.tex,285,m,baseline or explicit boundary prose,"{S_{m,p}-D_{m,p}}."
paper/model_rebuild/revision_20260907/08_comparative_statics.tex,285,m,baseline or explicit boundary prose,"{S_{m,p}-D_{m,p}}."
paper/model_rebuild/revision_20260907/08_comparative_statics.tex,290,M,baseline or explicit boundary prose,This formula is not applied to binary \(M\).
paper/model_rebuild/revision_20260907/08_comparative_statics.tex,311,p_m,baseline or explicit boundary prose,"Let \(p_m^h=p_m^*(h)\) for \(h\in\{0,1\}\). Supply technology, the supplier"
paper/model_rebuild/revision_20260907/08_comparative_statics.tex,311,p_m,baseline or explicit boundary prose,"Let \(p_m^h=p_m^*(h)\) for \(h\in\{0,1\}\). Supply technology, the supplier"
paper/model_rebuild/revision_20260907/08_comparative_statics.tex,313,m,baseline or explicit boundary prose,"\(D_m^{\mathrm{MAH}}(p_m;0)=0\), market clearing at \(p_m^0\) implies"
paper/model_rebuild/revision_20260907/08_comparative_statics.tex,313,p_m,baseline or explicit boundary prose,"\(D_m^{\mathrm{MAH}}(p_m;0)=0\), market clearing at \(p_m^0\) implies"
paper/model_rebuild/revision_20260907/08_comparative_statics.tex,313,p_m,baseline or explicit boundary prose,"\(D_m^{\mathrm{MAH}}(p_m;0)=0\), market clearing at \(p_m^0\) implies"
paper/model_rebuild/revision_20260907/08_comparative_statics.tex,315,p_m,baseline or explicit boundary prose,Z_1(p_m^0)=D_m^{\mathrm{MAH}}(p_m^0;1)\geq0.
paper/model_rebuild/revision_20260907/08_comparative_statics.tex,315,m,baseline or explicit boundary prose,Z_1(p_m^0)=D_m^{\mathrm{MAH}}(p_m^0;1)\geq0.
paper/model_rebuild/revision_20260907/08_comparative_statics.tex,315,p_m,baseline or explicit boundary prose,Z_1(p_m^0)=D_m^{\mathrm{MAH}}(p_m^0;1)\geq0.
paper/model_rebuild/revision_20260907/08_comparative_statics.tex,319,p_m,baseline or explicit boundary prose,"p_m^1\geq p_m^0,"
paper/model_rebuild/revision_20260907/08_comparative_statics.tex,319,p_m,baseline or explicit boundary prose,"p_m^1\geq p_m^0,"
paper/model_rebuild/revision_20260907/08_comparative_statics.tex,321,p_m,baseline or explicit boundary prose,p_m^1>p_m^0
paper/model_rebuild/revision_20260907/08_comparative_statics.tex,321,p_m,baseline or explicit boundary prose,p_m^1>p_m^0
paper/model_rebuild/revision_20260907/08_comparative_statics.tex,323,m,baseline or explicit boundary prose,D_m^{\mathrm{MAH}}(p_m^0;1)>0.
paper/model_rebuild/revision_20260907/08_comparative_statics.tex,323,p_m,baseline or explicit boundary prose,D_m^{\mathrm{MAH}}(p_m^0;1)>0.
paper/model_rebuild/revision_20260907/08_comparative_statics.tex,326,M,baseline or explicit boundary prose,No derivative with respect to \(M\) is used.
paper/model_rebuild/revision_20260907/08_comparative_statics.tex,330,\Omega_i,baseline or explicit boundary prose,\Delta\Omega_i^{\mathrm{dir}}
paper/model_rebuild/revision_20260907/08_comparative_statics.tex,332,W_i^,baseline or explicit boundary prose,"\int[W_i^E(q,m;1,p_m^0)-W_i^0(q,m)]_+\,dF,"
paper/model_rebuild/revision_20260907/08_comparative_statics.tex,332,q,baseline or explicit boundary prose,"\int[W_i^E(q,m;1,p_m^0)-W_i^0(q,m)]_+\,dF,"
paper/model_rebuild/revision_20260907/08_comparative_statics.tex,332,m,baseline or explicit boundary prose,"\int[W_i^E(q,m;1,p_m^0)-W_i^0(q,m)]_+\,dF,"
paper/model_rebuild/revision_20260907/08_comparative_statics.tex,332,p_m,baseline or explicit boundary prose,"\int[W_i^E(q,m;1,p_m^0)-W_i^0(q,m)]_+\,dF,"
paper/model_rebuild/revision_20260907/08_comparative_statics.tex,332,W_i^,baseline or explicit boundary prose,"\int[W_i^E(q,m;1,p_m^0)-W_i^0(q,m)]_+\,dF,"
paper/model_rebuild/revision_20260907/08_comparative_statics.tex,332,q,baseline or explicit boundary prose,"\int[W_i^E(q,m;1,p_m^0)-W_i^0(q,m)]_+\,dF,"
paper/model_rebuild/revision_20260907/08_comparative_statics.tex,332,m,baseline or explicit boundary prose,"\int[W_i^E(q,m;1,p_m^0)-W_i^0(q,m)]_+\,dF,"
paper/model_rebuild/revision_20260907/08_comparative_statics.tex,335,\Omega_i,baseline or explicit boundary prose,\Delta\Omega_i^{\mathrm{eq}}
paper/model_rebuild/revision_20260907/08_comparative_statics.tex,337,W_i^,baseline or explicit boundary prose,"\int[W_i^E(q,m;1,p_m^1)-W_i^0(q,m)]_+\,dF."
paper/model_rebuild/revision_20260907/08_comparative_statics.tex,337,q,baseline or explicit boundary prose,"\int[W_i^E(q,m;1,p_m^1)-W_i^0(q,m)]_+\,dF."
paper/model_rebuild/revision_20260907/08_comparative_statics.tex,337,m,baseline or explicit boundary prose,"\int[W_i^E(q,m;1,p_m^1)-W_i^0(q,m)]_+\,dF."
paper/model_rebuild/revision_20260907/08_comparative_statics.tex,337,p_m,baseline or explicit boundary prose,"\int[W_i^E(q,m;1,p_m^1)-W_i^0(q,m)]_+\,dF."
paper/model_rebuild/revision_20260907/08_comparative_statics.tex,337,W_i^,baseline or explicit boundary prose,"\int[W_i^E(q,m;1,p_m^1)-W_i^0(q,m)]_+\,dF."
paper/model_rebuild/revision_20260907/08_comparative_statics.tex,337,q,baseline or explicit boundary prose,"\int[W_i^E(q,m;1,p_m^1)-W_i^0(q,m)]_+\,dF."
paper/model_rebuild/revision_20260907/08_comparative_statics.tex,337,m,baseline or explicit boundary prose,"\int[W_i^E(q,m;1,p_m^1)-W_i^0(q,m)]_+\,dF."
paper/model_rebuild/revision_20260907/08_comparative_statics.tex,339,p_m,baseline or explicit boundary prose,"Because \(W_{i,p_m}^E=-b(m)<0\), the price order yields"
paper/model_rebuild/revision_20260907/08_comparative_statics.tex,339,m,baseline or explicit boundary prose,"Because \(W_{i,p_m}^E=-b(m)<0\), the price order yields"
paper/model_rebuild/revision_20260907/08_comparative_statics.tex,341,\Omega_i,baseline or explicit boundary prose,0\leq\Delta\Omega_i^{\mathrm{eq}}
paper/model_rebuild/revision_20260907/08_comparative_statics.tex,342,\Omega_i,baseline or explicit boundary prose,\leq\Delta\Omega_i^{\mathrm{dir}}.
paper/model_rebuild/revision_20260907/08_comparative_statics.tex,348,x_i,baseline or explicit boundary prose,0\leq\Delta x_i^{\mathrm{eq}}
paper/model_rebuild/revision_20260907/08_comparative_statics.tex,349,x_i,baseline or explicit boundary prose,\leq\Delta x_i^{\mathrm{dir}}.
paper/model_rebuild/revision_20260907/08_comparative_statics.tex,356,p_m,baseline or explicit boundary prose,demand at \(p_m^0\). A developer's equilibrium gain is zero when the
paper/model_rebuild/revision_20260907/08_comparative_statics.tex,357,p_m,baseline or explicit boundary prose,entrusted option remains below its old-route maximum at \(p_m^1\). Scarcity
paper/model_rebuild/revision_20260907/08_comparative_statics.tex,376,a_i,baseline or explicit boundary prose,"\(a_i\), project distributions, realization probabilities, technologies and"
paper/model_rebuild/revision_20260907/08_comparative_statics.tex,382,a_i,baseline or explicit boundary prose,\Delta\Lambda_i^{\mathrm{plan}}
paper/model_rebuild/revision_20260907/08_comparative_statics.tex,384,a_i,baseline or explicit boundary prose,a_i\Delta x_i^{\mathrm{eq}}\geq0.
paper/model_rebuild/revision_20260907/08_comparative_statics.tex,384,x_i,baseline or explicit boundary prose,a_i\Delta x_i^{\mathrm{eq}}\geq0.
paper/model_rebuild/revision_20260907/08_comparative_statics.tex,391,s(q),baseline or explicit boundary prose,\int s(q)
paper/model_rebuild/revision_20260907/08_comparative_statics.tex,400,a_i,baseline or explicit boundary prose,"a_i(x_i^1-x_i^0)Q_i^{\mathrm{ret},0}"
paper/model_rebuild/revision_20260907/08_comparative_statics.tex,400,x_i,baseline or explicit boundary prose,"a_i(x_i^1-x_i^0)Q_i^{\mathrm{ret},0}"
paper/model_rebuild/revision_20260907/08_comparative_statics.tex,400,x_i,baseline or explicit boundary prose,"a_i(x_i^1-x_i^0)Q_i^{\mathrm{ret},0}"
paper/model_rebuild/revision_20260907/08_comparative_statics.tex,402,a_i,baseline or explicit boundary prose,a_ix_i^1
paper/model_rebuild/revision_20260907/08_comparative_statics.tex,402,x_i,baseline or explicit boundary prose,a_ix_i^1
paper/model_rebuild/revision_20260907/08_comparative_statics.tex,409,x_i,baseline or explicit boundary prose,"\(\rho_gF_g\), \(s_g=s\), and the common \(x_i\), not a class-specific"
paper/model_rebuild/revision_20260907/08_comparative_statics.tex,432,k_i,baseline or explicit boundary prose,\paragraph{Internal capability \(k_i\to\infty\).}
paper/model_rebuild/revision_20260907/08_comparative_statics.tex,435,k_i,baseline or explicit boundary prose,"condition, \(\Delta_{IE}>0\) for sufficiently large \(k_i\). This is a relative"
paper/model_rebuild/revision_20260907/08_comparative_statics.tex,439,k_i,baseline or explicit boundary prose,"If \(k_i<\underline{k}(m)\), then \(F_I(m,k_i)=+\infty\) and"
paper/model_rebuild/revision_20260907/08_comparative_statics.tex,439,m,baseline or explicit boundary prose,"If \(k_i<\underline{k}(m)\), then \(F_I(m,k_i)=+\infty\) and"
paper/model_rebuild/revision_20260907/08_comparative_statics.tex,439,m,baseline or explicit boundary prose,"If \(k_i<\underline{k}(m)\), then \(F_I(m,k_i)=+\infty\) and"
paper/model_rebuild/revision_20260907/08_comparative_statics.tex,439,k_i,baseline or explicit boundary prose,"If \(k_i<\underline{k}(m)\), then \(F_I(m,k_i)=+\infty\) and"
paper/model_rebuild/revision_20260907/08_comparative_statics.tex,440,W_i^,baseline or explicit boundary prose,\(W_i^I=-\infty\). Route \(I\) is infeasible rather than merely unattractive.
paper/model_rebuild/revision_20260907/08_comparative_statics.tex,443,M,baseline or explicit boundary prose,"When \(M=0\), \(\tau_E(0)=+\infty\), so \(W_i^E=-\infty\),"
paper/model_rebuild/revision_20260907/08_comparative_statics.tex,443,\tau_E,baseline or explicit boundary prose,"When \(M=0\), \(\tau_E(0)=+\infty\), so \(W_i^E=-\infty\),"
paper/model_rebuild/revision_20260907/08_comparative_statics.tex,443,W_i^,baseline or explicit boundary prose,"When \(M=0\), \(\tau_E(0)=+\infty\), so \(W_i^E=-\infty\),"
paper/model_rebuild/revision_20260907/08_comparative_statics.tex,444,m,baseline or explicit boundary prose,"\(\chi_i^E=0\), and \(D_m^{\mathrm{MAH}}=0\). The old route set and background"
paper/model_rebuild/revision_20260907/08_comparative_statics.tex,448,m,baseline or explicit boundary prose,"Because \(b(m)>0\),"
paper/model_rebuild/revision_20260907/08_comparative_statics.tex,450,p_m,baseline or explicit boundary prose,"\lim_{p_m\to\infty}W_i^E(q,m;1,p_m)=-\infty."
paper/model_rebuild/revision_20260907/08_comparative_statics.tex,450,W_i^,baseline or explicit boundary prose,"\lim_{p_m\to\infty}W_i^E(q,m;1,p_m)=-\infty."
paper/model_rebuild/revision_20260907/08_comparative_statics.tex,450,q,baseline or explicit boundary prose,"\lim_{p_m\to\infty}W_i^E(q,m;1,p_m)=-\infty."
paper/model_rebuild/revision_20260907/08_comparative_statics.tex,450,m,baseline or explicit boundary prose,"\lim_{p_m\to\infty}W_i^E(q,m;1,p_m)=-\infty."
paper/model_rebuild/revision_20260907/08_comparative_statics.tex,450,p_m,baseline or explicit boundary prose,"\lim_{p_m\to\infty}W_i^E(q,m;1,p_m)=-\infty."
paper/model_rebuild/revision_20260907/08_comparative_statics.tex,455,p_m,baseline or explicit boundary prose,\lim_{p_m\to\infty}
paper/model_rebuild/revision_20260907/08_comparative_statics.tex,456,q,baseline or explicit boundary prose,"W_i(q,m;1,p_m)"
paper/model_rebuild/revision_20260907/08_comparative_statics.tex,456,m,baseline or explicit boundary prose,"W_i(q,m;1,p_m)"
paper/model_rebuild/revision_20260907/08_comparative_statics.tex,456,p_m,baseline or explicit boundary prose,"W_i(q,m;1,p_m)"
paper/model_rebuild/revision_20260907/08_comparative_statics.tex,458,W_i^,baseline or explicit boundary prose,"W_i^0(q,m)."
paper/model_rebuild/revision_20260907/08_comparative_statics.tex,458,q,baseline or explicit boundary prose,"W_i^0(q,m)."
paper/model_rebuild/revision_20260907/08_comparative_statics.tex,458,m,baseline or explicit boundary prose,"W_i^0(q,m)."
paper/model_rebuild/revision_20260907/08_comparative_statics.tex,465,W_i^,baseline or explicit boundary prose,"If \(W_i^E(q,m;1,p_m)\leq W_i^0(q,m)\) for every draw, then"
paper/model_rebuild/revision_20260907/08_comparative_statics.tex,465,q,baseline or explicit boundary prose,"If \(W_i^E(q,m;1,p_m)\leq W_i^0(q,m)\) for every draw, then"
paper/model_rebuild/revision_20260907/08_comparative_statics.tex,465,m,baseline or explicit boundary prose,"If \(W_i^E(q,m;1,p_m)\leq W_i^0(q,m)\) for every draw, then"
paper/model_rebuild/revision_20260907/08_comparative_statics.tex,465,p_m,baseline or explicit boundary prose,"If \(W_i^E(q,m;1,p_m)\leq W_i^0(q,m)\) for every draw, then"
