"object_id","legacy_object","source_file","line","context_kind","enclosing_labels","text"
"CW-11","logit_route_choice","paper/manuscript/mah_route_indicator_friction_model_appendix.tex","464","appendix;narrative-paragraph","","The comparative statics hold the demand-side market-return background fixed. The main result is not that a lower generic cost raises value. The main result is a logit-weighted sorting statement: MAH creates a retained external commercialization route, and the strength of the R\&D response is governed by how much probability mass the firm assigns to that route after accounting for realization probability, residual holder burdens, the endogenous contract-manufacturing support cost, and outside options."
"CW-11","logit_route_choice","paper/manuscript/mah_route_indicator_friction_model_appendix.tex","470","appendix;narrative-paragraph","","Q_i^0=\sum_{r\in\calR_i(0)}\exp(G_i^r/\sigma_r)."
"CW-11","logit_route_choice","paper/manuscript/mah_route_indicator_friction_model_appendix.tex","476","appendix;equation","eq:set_expansion_appendix","=\sigma_r\log\left["
"CW-11","logit_route_choice","paper/manuscript/mah_route_indicator_friction_model_appendix.tex","477","appendix;equation","eq:set_expansion_appendix","1+\frac{\exp(G_i^E(\eta,p_m)/\sigma_r)}{Q_i^0}"
"CW-11","logit_route_choice","paper/manuscript/mah_route_indicator_friction_model_appendix.tex","483","appendix;narrative-paragraph","","\subsection{Logit-weighted entrusted-route relevance}"
"CW-11","logit_route_choice","paper/manuscript/mah_route_indicator_friction_model_appendix.tex","506","appendix;equation","eq:dGammadTau_logit","\label{eq:dGammadTau_logit}"
"CW-11","logit_route_choice","paper/manuscript/mah_route_indicator_friction_model_appendix.tex","510","appendix;proposition","eq:dLambdadtau_logit;eq:dxdtau_logit;prop:logit_weighted_response","\begin{proposition}[Logit-weighted R\&D response]"
"CW-11","logit_route_choice","paper/manuscript/mah_route_indicator_friction_model_appendix.tex","511","appendix;proposition","eq:dLambdadtau_logit;eq:dxdtau_logit;prop:logit_weighted_response","\label{prop:logit_weighted_response}"
"CW-11","logit_route_choice","paper/manuscript/mah_route_indicator_friction_model_appendix.tex","519","appendix;equation;proposition","eq:dLambdadtau_logit;eq:dxdtau_logit;prop:logit_weighted_response","\label{eq:dxdtau_logit}\\"
"CW-11","logit_route_choice","paper/manuscript/mah_route_indicator_friction_model_appendix.tex","525","appendix;equation;proposition","eq:dLambdadtau_logit;eq:dxdtau_logit;prop:logit_weighted_response","\label{eq:dLambdadtau_logit}"
"CW-11","logit_route_choice","paper/manuscript/mah_route_indicator_friction_model_appendix.tex","531","appendix;narrative-paragraph","","Differentiate equations \eqref{eq:xstationary} and \eqref{eq:lambdastationary}. The derivative of the log-sum inclusive value is the route probability times the derivative of the route payoff, which gives equation \eqref{eq:dGammadTau_logit}."
"CW-11","logit_route_choice","paper/manuscript/mah_route_indicator_friction_model_appendix.tex","564","appendix;proposition","cor:deterministic_sorting_limit;eq:deterministic_sorting_limit","Let $\sigma_r\to0$. Define"
"CW-11","logit_route_choice","paper/manuscript/mah_route_indicator_friction_model_appendix.tex","579","appendix;narrative-paragraph","","Thus the deterministic cutoff is not the baseline route-choice rule. It is the limiting interpretation of the logit model. Economically, the strongest responses should arise among high-research-capability firms with weak internal manufacturing fallback, weak non-retained transfer outside options, high entrusted-route realization probability, low residual monitoring burdens, and access to non-scarce CMO capacity."
"CW-11","logit_route_choice","paper/manuscript/mah_route_indicator_friction_model_appendix.tex","592","appendix;narrative-paragraph","","The log-sum derivatives and logit derivatives at fixed $p_m$ are"
"CW-11","logit_route_choice","paper/manuscript/mah_route_indicator_friction_model_appendix.tex","596","appendix;equation","eq:eta_partial_derivatives;eq:p_partial_derivatives","&P_{i\eta}(E)&=\frac{P_i(E)[1-P_i(E)]}{\sigma_r}G_{i\eta}^E,"
"CW-11","logit_route_choice","paper/manuscript/mah_route_indicator_friction_model_appendix.tex","600","appendix;equation","eq:eta_partial_derivatives;eq:p_partial_derivatives","&P_{ip}(E)&=\frac{P_i(E)[1-P_i(E)]}{\sigma_r}G_{ip}^E."
"CW-11","logit_route_choice","paper/manuscript/mah_route_indicator_friction_model_appendix.tex","642","appendix;equation","eq:dPEdk_appendix","=-\frac{P_i(E)P_i(I)}{\sigma_r}"
"CW-11","logit_route_choice","paper/manuscript/mah_route_indicator_friction_model_appendix.tex","656","appendix;equation","eq:cross_k_eta","\frac{P_i(E)P_i(I)}{\sigma_r}"
"CW-11","logit_route_choice","paper/manuscript/mah_route_indicator_friction_model_appendix.tex","679","appendix;narrative-paragraph","","These results are private option-value results. They do not imply that social welfare necessarily rises, that entrusted production is always chosen, or that every firm responds. The aggregate implications below are fixed-distribution sums of the firm-level logit-weighted responses, not general-equilibrium innovation or welfare statements."
"CW-11","logit_route_choice","paper/manuscript/mah_route_indicator_friction_model_appendix.tex","724","appendix;narrative-paragraph","","The inequality uses $\Gamma^1(\theta)\ge0$, which follows from the normalized abandonment route, and equation \eqref{eq:dGammadTau_logit}."
"CW-11","logit_route_choice","paper/manuscript/mah_route_indicator_friction_model_appendix.tex","808","appendix;narrative-paragraph","","If the optional entry module is activated, both entrant-margin terms are weakly negative by equation \eqref{eq:dGammadTau_logit} and equation \eqref{eq:dAdtau}. Therefore, within that extended module,"
"CW-11","logit_route_choice","paper/manuscript/mah_route_indicator_friction_model_appendix.tex","885","appendix;calibration-or-empirical;narrative-paragraph","","where $\omega_E$ denotes a composite route-realization wedge that includes $p_m^*$, $\tau^E$, $\mu^E$, $\zeta^E$, and the route-choice scale $\sigma_r$ relative to internal production or another retained route, and $\alpha_O$ denotes the composite innovation-arrival scale $\beta a^2/\kappa$. If a credible research-oriented entry panel is available, the parameter vector can be augmented with $\mu_e$, which indexes a parsimonious entry-cost distribution. Without such a panel, $\mu_e$ is not part of the baseline approval-side calibration."
"CW-11","logit_route_choice","paper/manuscript/mah_route_indicator_friction_model_appendix.tex","888","appendix;calibration-or-empirical;narrative-paragraph","","Because approval-side data do not separately observe $a_i$, $\kappa$, $\Gamma_i$, $\zeta_i^E$, $\bar R_i^E$, project-level success probabilities, and route-choice scale, the calibration must normalize at least one object. Examples include $\kappa=1$, a benchmark $\Gamma^0(\theta)=1$, a chosen route-choice scale $\sigma_r$, or sensitivity values for $p_m^*(M,\eta)$. The calibrated parameters should be interpreted relative to these normalizations."
"CW-11","logit_route_choice","paper/manuscript/mah_route_indicator_friction_model_appendix.tex","904","appendix;calibration-or-empirical;narrative-paragraph","","\subsection{Route-use moments under the logit model}"
"CW-11","logit_route_choice","paper/manuscript/mah_route_indicator_friction_model_appendix.tex","906","appendix;calibration-or-empirical;narrative-paragraph","","The baseline theory already uses the logit route-choice model in equation \eqref{eq:logit_prob}. The route-use block is therefore not an extra smoothing trick. The observed holder--producer split, however, is a share among realized products and is not itself the route-choice probability. For a comparable retained-product sample,"
"CW-11","logit_route_choice","paper/manuscript/mah_route_indicator_friction_model_appendix.tex","935","appendix;calibration-or-empirical;equation","eq:calib_logit_probability","\label{eq:calib_logit_probability}"
"CW-11","logit_route_choice","paper/manuscript/mah_route_indicator_friction_model_appendix.tex","941","appendix;calibration-or-empirical;equation","eq:logodds","\frac{G_i^E-G_i^I}{\sigma_r}"
"CW-11","logit_route_choice","paper/manuscript/mah_route_indicator_friction_model_appendix.tex","1246","appendix;calibration-or-empirical;narrative-paragraph","","Here $\tau^E$ is the MAH-reducible policy and contractual friction of the external commercialization route, $\mu^E$ is the residual holder-side monitoring and quality-control burden, $\zeta^r=s_i\chi_i^r$ is the composite realization probability, $\Gamma$ is the logit inclusive value of a route-planning original-drug project, $x^*$ is optimal original-drug R\&D intensity, $\lambda^{plan,*}$ is the planning-stage project arrival rate, $\lambda^{obs,d,*}$ is the data-specific realized-output counterpart, $\Lambda^{plan,agg}$ is aggregate expected planning-stage projects for a fixed incumbent distribution, and $N_E$ is research-oriented entry only in the optional entry module."
"CW-11","logit_route_choice","paper/manuscript/mah_route_indicator_friction_model_appendix.tex","1284","appendix;calibration-or-empirical;equation","eq:detailed_observed_logodds","=\frac{G_i^E-G_i^I}{\sigma_r}"
"CW-11","logit_route_choice","paper/manuscript/mah_route_indicator_friction_model_appendix.tex","1286","appendix;calibration-or-empirical;equation","eq:detailed_observed_logodds","=\frac{G_i^E-G_i^I}{\sigma_r}"
"CW-11","logit_route_choice","paper/manuscript/mah_route_indicator_friction_model_appendix.tex","1302","appendix;calibration-or-empirical;narrative-paragraph","","\frac{(G_{post}^E-G_{post}^I)-(G_{pre}^E-G_{pre}^I)}{\sigma_r}"
"CW-11","logit_route_choice","paper/manuscript/mah_route_indicator_friction_model_appendix.tex","1477","appendix;calibration-or-empirical;narrative-paragraph","","This threshold statement mirrors the firm-level route-choice result: MAH changes entry only for potential entrants whose entry costs are between the pre-MAH and post-MAH values. In the logit baseline, $\Gamma^M$ is the inclusive value rather than a deterministic maximum."
"CW-11","logit_route_choice","research_notes/model_notes/00_model_closure_status.md","34","legacy-note","","Planning-stage costs are not multiplied by \(\zeta_i^E\). Logit route choice and the inclusive value are"
"CW-11","logit_route_choice","research_notes/model_notes/00_model_closure_status.md","38","legacy-note","","=\frac{\exp(G_i^r/\sigma_r)}"
"CW-11","logit_route_choice","research_notes/model_notes/00_model_closure_status.md","39","legacy-note","","{\sum_{\ell\in\mathcal R_i(M)}\exp(G_i^\ell/\sigma_r)},"
"CW-11","logit_route_choice","research_notes/model_notes/00_model_closure_status.md","42","legacy-note","","=\sigma_r\log\sum_{\ell\in\mathcal R_i(M)}\exp(G_i^\ell/\sigma_r)."
"CW-11","logit_route_choice","research_notes/model_notes/00_model_closure_status.md","101","legacy-note","","=\frac{G_i^E-G_i^I}{\sigma_r}"
"CW-11","logit_route_choice","research_notes/model_notes/01_symbols_and_objects.md","12","legacy-note","","| \(\sigma_r>0\) | logit route-fit scale | Deterministic sorting is only the limit \(\sigma_r\to0\) |"
"CW-11","logit_route_choice","research_notes/model_notes/01_symbols_and_objects.md","45","legacy-note","","| \(P_i(r\mid M,\eta,p_m)\) | planned logit route probability | Evaluated at \(p_m^*(M,\eta)\) in equilibrium |"
"CW-11","logit_route_choice","research_notes/model_notes/02_equation_dependency_map.md","56","legacy-note","","=\frac{\exp(G_i^r/\sigma_r)}"
"CW-11","logit_route_choice","research_notes/model_notes/02_equation_dependency_map.md","57","legacy-note","","{\sum_{\ell\in\mathcal R_i(M)}\exp(G_i^\ell/\sigma_r)},"
"CW-11","logit_route_choice","research_notes/model_notes/02_equation_dependency_map.md","62","legacy-note","","=\sigma_r\log"
"CW-11","logit_route_choice","research_notes/model_notes/02_equation_dependency_map.md","63","legacy-note","","\sum_{\ell\in\mathcal R_i(M)}\exp(G_i^\ell/\sigma_r),"
"CW-11","logit_route_choice","research_notes/model_notes/02_equation_dependency_map.md","71","legacy-note","","The logit location normalization is part of the definition of \(\Gamma_i\). Deterministic route choice is only the \(\sigma_r\to0\) limit."
"CW-11","logit_route_choice","research_notes/model_notes/02_equation_dependency_map.md","148","legacy-note","","=\frac{G_i^E-G_i^I}{\sigma_r}"
"CW-11","logit_route_choice","research_notes/model_notes/03_assumptions_and_scope.md","6","legacy-note","","2. \(\beta\in(0,1)\), \(\kappa>0\), \(\sigma_r>0\), and retained-route realization probabilities lie in \([0,1]\)."
"CW-11","logit_route_choice","research_notes/model_notes/03_assumptions_and_scope.md","11","legacy-note","","7. Route choice is logit. Hard sorting is a limiting interpretation, not a second baseline."
"CW-11","logit_route_choice","research_notes/model_notes/04_comparative_statics_checklist.md","12","legacy-note","","=\sigma_r\log\left["
"CW-11","logit_route_choice","research_notes/model_notes/04_comparative_statics_checklist.md","13","legacy-note","","1+\frac{\exp(G_i^E(\eta,p_m)/\sigma_r)}"
"CW-11","logit_route_choice","research_notes/model_notes/04_comparative_statics_checklist.md","14","legacy-note","","{\sum_{r\in\mathcal R_i(0)}\exp(G_i^r/\sigma_r)}"
"CW-11","logit_route_choice","research_notes/model_notes/04_comparative_statics_checklist.md","83","legacy-note","","=-\frac{P_i(E)P_i(I)}{\sigma_r}"
"CW-11","logit_route_choice","research_notes/model_notes/05_calibration_mapping.md","40","calibration-or-empirical;legacy-note","","=\frac{G_i^E-G_i^I}{\sigma_r}"
"CW-11","logit_route_choice","research_notes/model_notes/05_calibration_mapping.md","111","calibration-or-empirical;legacy-note","","At least one scale object must be normalized, such as \(\kappa\), a benchmark \(\Gamma\), \(\sigma_r\), or a sensitivity value for the support cost."
"CW-11","logit_route_choice","research_notes/model_notes/06_bellman_accounting.md","46","legacy-note","","| \(\Gamma_{i,t+1}\) | logit inclusive value of one route-planning-stage project | Enters the R&D choice after taking the appropriate conditional expectation |"
"CW-11","logit_route_choice","research_notes/model_notes/06_bellman_accounting.md","91","legacy-note","","After route payoffs and the logit inclusive value are defined, the Bellman equation reduces to"
"CW-11","logit_route_choice","research_notes/model_notes/08_model_closure_audit.md","19","legacy-note","","| Route choice | Logit baseline; deterministic choice only as a limit | Pass |"
"CW-11","logit_route_choice","research_notes/model_notes/08_model_closure_audit.md","51","legacy-note","","| Primitive or maintained | \(a_i,\kappa,k_i,h_i^I,q_i^E,\mu_i^E,S_i,\tau_i^T,\beta,\sigma_r\) | Do not claim approval-side identification |"
"CW-11","logit_route_choice","research_notes/model_notes/10_main_appendix_consistency_audit.md","24","legacy-note","","| Route choice | Logit baseline with a location-normalized inclusive value | Consistent |"
"CW-11","logit_route_choice","research_notes/model_notes/10_main_appendix_consistency_audit.md","65","legacy-note","","=\frac{G_i^E-G_i^I}{\sigma_r}"
"CW-11","logit_route_choice","research_notes/model_notes/11_proposition_dependency_audit.md","9","legacy-note","","| Maintained primitives | \(a_i,\kappa,\beta,k_i,h_i^I,q_i^E,\mu_i^E,S_i,\tau_i^T,\sigma_r\) |"
"CW-11","logit_route_choice","research_notes/model_notes/11_proposition_dependency_audit.md","21","legacy-note","","| Discrete route-set expansion | \(q_i^E=1\); fixed \(p_m\), \(\eta\), and old-route payoffs; logit inclusive value | Adding feasible route \(E\) strictly raises the inclusive value at fixed support cost | Finite comparison in \(M\), not a derivative or full equilibrium sign |"
"CW-11","logit_route_choice","research_notes/model_notes/11_proposition_dependency_audit.md","23","legacy-note","","| Logit-weighted R&D response | \(\beta\in(0,1)\), \(\kappa>0\), logit route choice, entrusted route feasible | Lower entrusted friction weakly raises effort and planning-stage arrival, weighted by \(P_i(E)\) | Does not directly sign observed approvals |"
"CW-11","logit_route_choice","research_notes/model_notes/11_proposition_dependency_audit.md","82","legacy-note","","=\frac{G_i^E-G_i^I}{\sigma_r}"
"CW-11","logit_route_choice","research_notes/model_notes/12_calibration_claim_audit.md","49","calibration-or-empirical;legacy-note","","=\frac{G_i^E-G_i^I}{\sigma_r}"
"CW-12","inclusive_value_Gamma","paper/manuscript/mah_route_indicator_friction_model.tex","148","narrative-paragraph","","The inclusive value of a route-planning opportunity is"
"CW-12","inclusive_value_Gamma","paper/manuscript/mah_route_indicator_friction_model.tex","150","equation","eq:Gamma","\Gamma_i(M,\eta,p_m)"
"CW-12","inclusive_value_Gamma","paper/manuscript/mah_route_indicator_friction_model.tex","157","narrative-paragraph","","The route shocks represent project-specific implementation fit or information revealed at route planning. Their common location is fixed rather than left free because $\Gamma_i$ affects the level of R\&D. The deterministic maximum is the limiting case as $\sigma_r\rightarrow0$, not the baseline model."
"CW-12","inclusive_value_Gamma","paper/manuscript/mah_route_indicator_friction_model.tex","159","narrative-paragraph","","At any candidate support cost $p_m$, the R\&D response induced by the inclusive value is"
"CW-12","inclusive_value_Gamma","paper/manuscript/mah_route_indicator_friction_model.tex","161","equation","eq:xstar_offeq","x_i^*(M,\eta,p_m)=\frac{\beta a_i}{\kappa}\Gamma_i(M,\eta,p_m)."
"CW-12","inclusive_value_Gamma","paper/manuscript/mah_route_indicator_friction_model.tex","205","narrative-paragraph","","Given $(M,\eta)$ and the exogenous payoff, technology, and distributional objects, a baseline partial equilibrium is a tuple $\{p_m^*,P_i,\Gamma_i,x_i^*,D_m^{tot},S_m\}$ satisfying the route-payoff equations, logit route choice, the R\&D first-order condition, and equation \eqref{eq:baseline_cm_clearing}."
"CW-12","inclusive_value_Gamma","paper/manuscript/mah_route_indicator_friction_model.tex","223","narrative-paragraph","","\beta a_i x_i\Gamma_i(M,\eta,p_m^*(M,\eta))-\frac{\kappa}{2}x_i^2 ."
"CW-12","inclusive_value_Gamma","paper/manuscript/mah_route_indicator_friction_model.tex","228","equation","eq:xstar","=\frac{\beta a_i}{\kappa}\Gamma_i(M,\eta,p_m^*(M,\eta))."
"CW-12","inclusive_value_Gamma","paper/manuscript/mah_route_indicator_friction_model.tex","231","narrative-paragraph","","The second derivative is $-\kappa<0$, so the solution is unique whenever the non-negativity constraint does not bind. Because route $A$ has normalized value zero, $\Gamma_i\ge0$."
"CW-12","inclusive_value_Gamma","paper/manuscript/mah_route_indicator_friction_model.tex","260","proposition","eq:set_expansion;prop:set_expansion","Adding route $E$ raises the inclusive value by"
"CW-12","inclusive_value_Gamma","paper/manuscript/mah_route_indicator_friction_model.tex","262","equation;proposition","eq:set_expansion;prop:set_expansion","\Delta\Gamma_i^{set}"
"CW-12","inclusive_value_Gamma","paper/manuscript/mah_route_indicator_friction_model.tex","286","equation;proposition","eq:dGammadeta;eq:dpdeta;eq:GE_eta;eq:GE_p;prop:cmo_attenuation","\frac{\dd\Gamma_i}{\dd\eta}"
"CW-12","inclusive_value_Gamma","paper/manuscript/mah_route_indicator_friction_model.tex","292","proposition","eq:dGammadeta;eq:dpdeta;eq:GE_eta;eq:GE_p;prop:cmo_attenuation","Consequently, $\dd x_i^*/\dd\eta=(\beta a_i/\kappa)\dd\Gamma_i/\dd\eta$. The first term in brackets is the direct implementation gain; the second is weakly negative and is the equilibrium support-cost attenuation."
"CW-12","inclusive_value_Gamma","paper/manuscript/mah_route_indicator_friction_model.tex","335","proposition","","For a fixed firm distribution, aggregate route-planning-stage project arrivals rise when the positive $\Gamma_i(M,\eta,p_m^*)$ response among relevant firms is not offset by CMO support-cost feedback and the affected set has positive measure. Aggregate observed outcomes additionally require that route-use and realization terms do not fall enough to offset the planning-stage gain. This is a private-value and realized-output implication, not a welfare theorem."
"CW-12","inclusive_value_Gamma","paper/manuscript/mah_route_indicator_friction_model_appendix.tex","81","appendix;narrative-paragraph","","The model does not solve for product-market clearing, R\&D input-market clearing, free-entry zero-profit conditions, firm exit, or an invariant industry distribution. Its purpose is to characterize how MAH-induced route-set expansion, entrusted-route friction reduction, realization probabilities, and the contract-manufacturing support-cost response affect the private opportunity value $\Gamma_i$, R\&D intensity $x_i^*$, and observed realized original-drug outcomes."
"CW-12","inclusive_value_Gamma","paper/manuscript/mah_route_indicator_friction_model_appendix.tex","93","appendix;narrative-paragraph","","Endogenous route and R\&D objects & $P_i(r\mid M,\eta,p_m^*)$, $\Gamma_i(M,\eta,p_m^*)$, $x_i^*(M,\eta)$, $\lambda_i^{plan,*}$, $\lambda_i^{obs,*}$ & Determined jointly by route payoffs, logit route choice, CMO support-market clearing, and the R\&D FOC & Observed output is downstream of route-planning-stage project arrival \\"
"CW-12","inclusive_value_Gamma","paper/manuscript/mah_route_indicator_friction_model_appendix.tex","277","appendix;narrative-paragraph","","Route choice is logit throughout the theory and calibration. Let $\widetilde\varepsilon_{ir}$ be a standard Type-I extreme value shock and define $\varepsilon_{ir}=\sigma_r(\widetilde\varepsilon_{ir}-\gamma_E)$, where $\gamma_E$ is Euler's constant. This fixes the common location so that the expected maximum is exactly the log-sum below. The shocks represent project-route implementation fit or information revealed at route planning. The probability of route $r$ is"
"CW-12","inclusive_value_Gamma","paper/manuscript/mah_route_indicator_friction_model_appendix.tex","287","appendix;narrative-paragraph","","The expected value of one route-planning original-drug project is the inclusive value"
"CW-12","inclusive_value_Gamma","paper/manuscript/mah_route_indicator_friction_model_appendix.tex","289","appendix;equation","eq:Gamma_general","\Gamma_{i,t+1}(M_{t+1},\eta_{t+1},p^*_{m,t+1})"
"CW-12","inclusive_value_Gamma","paper/manuscript/mah_route_indicator_friction_model_appendix.tex","299","appendix;narrative-paragraph","","Because the shock location has been explicitly normalized, there is no omitted Euler-constant term. This matters for the level of R\&D because $\Gamma_i$ enters the R\&D first-order condition. Deterministic route choice is the limiting case $\sigma_r\to0$, not a separate calibration device."
"CW-12","inclusive_value_Gamma","paper/manuscript/mah_route_indicator_friction_model_appendix.tex","382","appendix;equation","eq:Bellman_reduced","\E_t\left[\Gamma_{i,t+1}(M_{t+1},\eta_{t+1},p^*_{m,t+1})\right]"
"CW-12","inclusive_value_Gamma","paper/manuscript/mah_route_indicator_friction_model_appendix.tex","387","appendix;narrative-paragraph","","The reduced problem keeps the payoff accounting transparent: $\Gamma$ already contains the route-period payoff and the incremental continuation value of retained realized products, while $\pi n$ is the flow payoff from the pre-existing retained stock."
"CW-12","inclusive_value_Gamma","paper/manuscript/mah_route_indicator_friction_model_appendix.tex","394","appendix;equation","eq:xproblem","\beta a_i x_{it}\E_t[\Gamma_{i,t+1}]"
"CW-12","inclusive_value_Gamma","paper/manuscript/mah_route_indicator_friction_model_appendix.tex","401","appendix;equation","eq:foc","\beta a_i\E_t[\Gamma_{i,t+1}]-\kappa x_{it}=0."
"CW-12","inclusive_value_Gamma","paper/manuscript/mah_route_indicator_friction_model_appendix.tex","404","appendix;narrative-paragraph","","Since abandonment gives value zero, $\Gamma_{i,t+1}\ge0$. The optimal R\&D intensity is"
"CW-12","inclusive_value_Gamma","paper/manuscript/mah_route_indicator_friction_model_appendix.tex","406","appendix;equation","eq:xstar","x^*_{it}=\frac{\beta a_i}{\kappa}\E_t[\Gamma_{i,t+1}]."
"CW-12","inclusive_value_Gamma","paper/manuscript/mah_route_indicator_friction_model_appendix.tex","413","appendix;equation","eq:lambdastar","=\frac{\beta a_i^2}{\kappa}\E_t[\Gamma_{i,t+1}]."
"CW-12","inclusive_value_Gamma","paper/manuscript/mah_route_indicator_friction_model_appendix.tex","442","appendix;narrative-paragraph","","The stationary inclusive value is"
"CW-12","inclusive_value_Gamma","paper/manuscript/mah_route_indicator_friction_model_appendix.tex","444","appendix;equation","eq:Gamma_stationary","\Gamma_i^{M,\eta}"
"CW-12","inclusive_value_Gamma","paper/manuscript/mah_route_indicator_friction_model_appendix.tex","454","appendix;narrative-paragraph","","When $\eta$ is fixed at the value associated with regime $M$, later sections use the shorthand $\Gamma_i^M\equiv\Gamma_i^{M,\eta_M}$. The stationary solutions are"
"CW-12","inclusive_value_Gamma","paper/manuscript/mah_route_indicator_friction_model_appendix.tex","456","appendix;equation","eq:lambdastationary;eq:Vstationary;eq:xstationary","x_i^*(M,\eta)&=\frac{\beta a_i}{\kappa}\Gamma_i^{M,\eta},\label{eq:xstationary}\\"
"CW-12","inclusive_value_Gamma","paper/manuscript/mah_route_indicator_friction_model_appendix.tex","457","appendix;equation","eq:lambdastationary;eq:Vstationary;eq:xstationary","\lambda_i^{plan,*}(M,\eta)&=\frac{\beta a_i^2}{\kappa}\Gamma_i^{M,\eta},\label{eq:lambdastationary}\\"
"CW-12","inclusive_value_Gamma","paper/manuscript/mah_route_indicator_friction_model_appendix.tex","458","appendix;equation","eq:lambdastationary;eq:Vstationary;eq:xstationary","V_i(n_i;M,\eta)&=\frac{\beta^2 a_i^2}{2\kappa(1-\beta)}\left[\Gamma_i^{M,\eta}\right]^2+\frac{\pi}{1-\beta(1-\delta)}n_i.\label{eq:Vstationary}"
"CW-12","inclusive_value_Gamma","paper/manuscript/mah_route_indicator_friction_model_appendix.tex","474","appendix;equation","eq:set_expansion_appendix","\Delta\Gamma_i^{set}"
"CW-12","inclusive_value_Gamma","paper/manuscript/mah_route_indicator_friction_model_appendix.tex","475","appendix;equation","eq:set_expansion_appendix","=\Gamma_i(1,\eta,p_m)-\Gamma_i(0,0,p_m)"
"CW-12","inclusive_value_Gamma","paper/manuscript/mah_route_indicator_friction_model_appendix.tex","495","appendix;narrative-paragraph","","If $E\notin\calR_i(M)$, set $P_i(E\mid M,\eta,p_m^*)=0$. The derivative of the inclusive value is"
"CW-12","inclusive_value_Gamma","paper/manuscript/mah_route_indicator_friction_model_appendix.tex","497","appendix;equation","eq:dGammadTau_logit","\frac{\partial \Gamma_i^M}{\partial \tau_i^E}"
"CW-12","inclusive_value_Gamma","paper/manuscript/mah_route_indicator_friction_model_appendix.tex","517","appendix;equation;proposition","eq:dLambdadtau_logit;eq:dxdtau_logit;prop:logit_weighted_response","\frac{\partial \Gamma_i^M}{\partial \tau_i^E}"
"CW-12","inclusive_value_Gamma","paper/manuscript/mah_route_indicator_friction_model_appendix.tex","523","appendix;equation;proposition","eq:dLambdadtau_logit;eq:dxdtau_logit;prop:logit_weighted_response","\frac{\partial \Gamma_i^M}{\partial \tau_i^E}"
"CW-12","inclusive_value_Gamma","paper/manuscript/mah_route_indicator_friction_model_appendix.tex","531","appendix;narrative-paragraph","","Differentiate equations \eqref{eq:xstationary} and \eqref{eq:lambdastationary}. The derivative of the log-sum inclusive value is the route probability times the derivative of the route payoff, which gives equation \eqref{eq:dGammadTau_logit}."
"CW-12","inclusive_value_Gamma","paper/manuscript/mah_route_indicator_friction_model_appendix.tex","594","appendix;equation","eq:eta_partial_derivatives;eq:p_partial_derivatives","\Gamma_{i\eta}&=P_i(E)G_{i\eta}^E,"
"CW-12","inclusive_value_Gamma","paper/manuscript/mah_route_indicator_friction_model_appendix.tex","595","appendix;equation","eq:eta_partial_derivatives;eq:p_partial_derivatives","&x_{i\eta}^*&=\frac{\beta a_i}{\kappa}\Gamma_{i\eta},"
"CW-12","inclusive_value_Gamma","paper/manuscript/mah_route_indicator_friction_model_appendix.tex","598","appendix;equation","eq:eta_partial_derivatives;eq:p_partial_derivatives","\Gamma_{ip}&=P_i(E)G_{ip}^E,"
"CW-12","inclusive_value_Gamma","paper/manuscript/mah_route_indicator_friction_model_appendix.tex","599","appendix;equation","eq:eta_partial_derivatives;eq:p_partial_derivatives","&x_{ip}^*&=\frac{\beta a_i}{\kappa}\Gamma_{ip},"
"CW-12","inclusive_value_Gamma","paper/manuscript/mah_route_indicator_friction_model_appendix.tex","626","appendix;equation","eq:dGammadeta_appendix","\frac{\dd\Gamma_i}{\dd\eta}"
"CW-12","inclusive_value_Gamma","paper/manuscript/mah_route_indicator_friction_model_appendix.tex","632","appendix;equation","eq:dGammadeta_appendix","=\frac{\beta a_i}{\kappa}\frac{\dd\Gamma_i}{\dd\eta}."
"CW-12","inclusive_value_Gamma","paper/manuscript/mah_route_indicator_friction_model_appendix.tex","692","appendix;equation","eq:entrant_value","\left[\Gamma^M(\theta)\right]^2."
"CW-12","inclusive_value_Gamma","paper/manuscript/mah_route_indicator_friction_model_appendix.tex","719","appendix;equation","eq:dAdtau","\Gamma^1(\theta)"
"CW-12","inclusive_value_Gamma","paper/manuscript/mah_route_indicator_friction_model_appendix.tex","720","appendix;equation","eq:dAdtau","\frac{\partial\Gamma^1(\theta)}{\partial\tau^E}"
"CW-12","inclusive_value_Gamma","paper/manuscript/mah_route_indicator_friction_model_appendix.tex","724","appendix;narrative-paragraph","","The inequality uses $\Gamma^1(\theta)\ge0$, which follows from the normalized abandonment route, and equation \eqref{eq:dGammadTau_logit}."
"CW-12","inclusive_value_Gamma","paper/manuscript/mah_route_indicator_friction_model_appendix.tex","744","appendix;equation","eq:LambdaI","\Gamma^M(\theta)"
"CW-12","inclusive_value_Gamma","paper/manuscript/mah_route_indicator_friction_model_appendix.tex","754","appendix;equation","eq:LambdaIobs","\Gamma^M(\theta)"
"CW-12","inclusive_value_Gamma","paper/manuscript/mah_route_indicator_friction_model_appendix.tex","767","appendix;equation","eq:LambdaN","\Gamma^M(\theta)"
"CW-12","inclusive_value_Gamma","paper/manuscript/mah_route_indicator_friction_model_appendix.tex","783","appendix;equation","eq:dLambdaI","\frac{\partial\Gamma^1(\theta)}{\partial\tau^E}"
